,id,title,crit_score,user_score,PC,PlayStation,PlayStation2,PlayStation3,PlayStation4,Xbox,Xbox360,XboxOne,genre,release_year,is_mult,is_single
6305,6305,pixeljunk-monsters-deluxe,86.0,7.7,0,1,0,0,0,0,0,0,Puzzle,2009,0,0
6307,6307,pixeljunk-monsters-ultimate,72.0,7.3,1,0,0,0,0,0,0,0,Strategy,2013,1,1
6308,6308,pixeljunk-monsters-ultimate-hd,84.0,7.5,0,1,0,0,0,0,0,0,Strategy,2013,0,0
6309,6309,pixeljunk-racers,62.0,6.1,0,0,0,1,0,0,0,0,Racing,2007,0,0
6310,6310,pixeljunk-shooter,87.0,8.2,1,0,0,1,1,0,0,0,Puzzle,2009,0,1
6311,6311,pixeljunk-shooter-2,82.0,7.6,1,0,0,1,0,0,0,0,Puzzle,2011,1,1
6312,6312,pixeljunk-shooter-ultimate,82.0,7.2,1,0,0,0,1,0,0,0,Adventure,2014,1,1
6313,6313,pixeljunk-sidescroller,76.0,7,0,0,0,1,0,0,0,0,Arcade,2011,0,0
6314,6314,pixel-piracy,53.0,3.1,1,0,0,0,1,0,0,1,Adventure,2013,0,1
6315,6315,pix-the-cat,80.0,6,1,0,0,0,1,0,0,0,Arcade,2014,1,1
6316,6316,piyotama,70.0,6.8,0,0,0,1,0,0,0,0,Puzzle,2007,0,0
6317,6317,plain-sight,76.0,7.4,1,0,0,0,0,0,0,0,Arcade,2010,1,0
6318,6318,planar-conquest,53.0,6.4,1,0,0,0,0,0,0,0,Indie,2016,0,1
6319,6319,planescape-torment,91.0,9.2,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),1999,0,1
6320,6320,planescape-torment-enhanced-edition,85.0,6.9,1,0,0,0,1,0,0,1,Adventure,2017,0,1
6322,6322,planet-alpha,76.0,7.6,1,0,0,0,1,0,0,1,Adventure,2018,0,1
6323,6323,planetary-annihilation,62.0,5.7,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2014,1,1
6327,6327,planet-minigolf,66.0,8,0,0,0,1,0,0,0,0,Sport,2010,0,0
6330,6330,planet-of-the-apes-last-frontier,59.0,5.2,1,0,0,0,1,0,0,1,Adventure,2017,1,1
6333,6333,planetside,81.0,7.3,1,0,0,0,0,0,0,0,Role-playing (RPG),2003,1,0
6334,6334,planetside-2,84.0,7,1,0,0,0,1,0,0,0,Role-playing (RPG),2012,1,0
6336,6336,planet-zoo,81.0,7.9,1,0,0,0,0,0,0,0,Simulator,2019,0,1
6338,6338,plants-vs-zombies-garden-warfare-2,81.0,7.7,0,0,0,0,1,0,0,1,Shooter,2016,1,1
6339,6339,platformines,67.0,7,1,0,0,0,0,0,0,0,Indie,2014,0,1
6342,6342,playboy-the-mansion,61.0,4.8,1,0,1,0,0,1,0,0,Simulator,2005,0,1
6343,6343,playstation-all-stars-battle-royale,75.0,7.5,0,0,0,1,0,0,0,0,Fighting,2012,1,1
6346,6346,playstation-move-heroes,53.0,6.6,0,0,0,1,0,0,0,0,Platform,2011,0,0
6347,6347,playstation-vita-pets,63.0,7.6,0,1,0,0,0,0,0,0,Adventure,2014,0,0
6349,6349,pneuma-breath-of-life,69.0,6.5,1,1,0,0,0,0,0,1,Adventure,2015,0,1
6354,6354,pocket-rumble,75.0,7.5,1,0,0,0,0,0,0,0,Fighting,2016,1,1
6355,6355,pode,76.0,3.9,0,0,0,0,1,0,0,0,Adventure,2018,1,1
6416,6416,poker-night-2,75.0,7,1,0,0,1,0,0,1,0,Puzzle,2013,0,1
6417,6417,poker-night-at-the-inventory,71.0,7,1,0,0,0,0,0,0,0,Indie,2010,0,1
6421,6421,polaris-sector,76.0,7.1,1,0,0,0,0,0,0,0,Simulator,2016,0,1
6425,6425,polybius,84.0,7.3,1,0,0,0,1,0,0,0,Arcade,2017,0,1
6426,6426,poly-bridge,73.0,7.5,1,0,0,0,0,0,0,0,Indie,2016,0,1
6427,6427,poncho,63.0,3.6,1,0,0,0,1,0,0,0,Adventure,2015,0,1
6429,6429,pony-island,86.0,7.4,1,0,0,0,0,0,0,0,Adventure,2016,0,1
6430,6430,pool-nation,81.0,7.5,1,0,0,0,0,0,0,0,Arcade,2013,1,1
6431,6431,pool-of-radiance-ruins-of-myth-drannor,57.0,6.2,1,0,0,0,0,0,0,0,Role-playing (RPG),2001,1,1
6432,6432,pool-panic,71.0,7,1,0,0,0,0,0,0,0,Adventure,2018,1,1
6438,6438,popolocrois,66.0,7.5,0,1,0,0,0,0,0,0,Role-playing (RPG),2005,0,0
6441,6441,portal,90.0,9.2,1,0,0,1,0,0,1,0,Platform,2007,0,1
6442,6442,portal-2,95.0,9.1,1,0,0,1,0,0,1,0,Adventure,2011,1,1
6443,6443,portal-knights,77.0,6.7,1,0,0,0,1,0,0,1,Adventure,2017,1,1
6444,6444,portal-runner,53.0,7.4,0,0,1,0,0,0,0,0,Adventure,2001,0,1
6445,6445,portal-still-alive,90.0,8.3,0,0,0,0,0,1,0,0,Puzzle,2006,0,1
6446,6446,port-royale,79.0,7.6,1,0,0,0,0,0,0,0,Simulator,2002,1,1
6447,6447,port-royale-2,75.0,7.7,1,0,0,0,0,0,0,0,Simulator,2004,0,1
6450,6450,postal,56.0,6.4,1,0,0,0,0,0,0,0,Indie,1997,0,1
6451,6451,postal-2,50.0,8.1,1,0,0,0,0,0,0,0,Adventure,2003,0,1
6452,6452,postal-2-share-the-pain,59.0,8.3,1,0,0,0,0,0,0,0,Shooter,2003,1,1
6453,6453,postal-iii,24.0,2.9,1,0,0,0,0,0,0,0,Shooter,2011,0,1
6454,6454,postal-redux,54.0,6.6,1,0,0,0,1,0,0,0,Indie,2016,1,1
6455,6455,post-mortem,71.0,7.4,1,0,0,0,0,0,0,0,Adventure,2002,0,1
6457,6457,power-gig-rise-of-the-sixstring,36.0,2.4,0,0,0,1,0,0,1,0,Music,2010,0,1
6458,6458,power-rangers-battle-for-the-grid,61.0,6.4,1,0,0,0,1,0,0,1,Fighting,2019,1,1
6462,6462,powerstar-golf,65.0,5.6,0,0,0,0,0,0,1,1,Sport,2013,1,1
6464,6464,power-stone-collection,74.0,7.3,0,1,0,0,0,0,0,0,Fighting,2006,1,1
6466,6466,powerup-heroes,61.0,7.5,0,0,0,0,0,0,1,0,Fighting,2011,1,1
6469,6469,praetorians,78.0,7.8,1,0,0,0,0,0,0,0,Indie,2003,1,1
6470,6470,praetorians-hd-remaster,56.0,7,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2020,1,1
6472,6472,predator-concrete-jungle,47.0,8.7,0,0,1,0,0,1,0,0,Adventure,2005,0,1
6474,6474,pressure,64.0,6.9,1,0,0,0,0,0,0,0,Indie,2013,1,1
6475,6475,prey,84.0,7.8,1,0,0,0,0,0,1,0,Shooter,2006,1,1
6476,6476,prey-mooncrash,83.0,7,1,0,0,0,1,0,0,1,Adventure,2018,0,1
6478,6478,pride-fc-fighting-championships,73.0,8.7,0,0,1,0,0,0,0,0,Fighting,2003,0,0
6479,6479,pride-of-nations,70.0,5.6,1,0,0,0,0,0,0,0,Simulator,2011,1,1
6480,6480,primal,73.0,8.6,0,0,1,0,1,0,0,0,Adventure,2003,0,1
6481,6481,primal-carnage,67.0,7.5,1,0,0,0,0,0,0,0,Indie,2012,1,0
6482,6482,primal-carnage-extinction,46.0,6.1,1,1,0,0,0,0,0,0,Indie,2015,1,1
6483,6483,prime-world-defenders,58.0,7.7,1,0,0,0,0,0,0,0,Indie,2013,0,1
6484,6484,primordia,72.0,8.7,1,0,0,0,0,0,0,0,Adventure,2012,0,1
6485,6485,prince-of-persia,85.0,7.4,1,0,0,1,0,0,1,0,Adventure,2008,0,1
6486,6486,prince-of-persia-classic,82.0,7.1,0,0,0,1,0,1,0,0,Adventure,2007,0,0
6489,6489,prince-of-persia-revelations,65.0,8,0,1,0,0,0,0,0,0,Platform,2006,0,0
6492,6492,prince-of-persia-the-forgotten-sands,77.0,8.1,1,0,0,1,0,0,1,0,Adventure,2010,0,1
6493,6493,prince-of-persia-the-sands-of-time,92.0,7.7,1,0,1,1,0,1,0,0,Adventure,2003,0,1
6494,6494,prince-of-persia-the-two-thrones,85.0,8.5,1,0,1,1,0,1,0,0,Adventure,2005,0,1
6495,6495,prince-of-persia-warrior-within,83.0,8.5,1,0,1,1,0,1,0,0,Adventure,2004,0,1
6496,6496,prince-of-qin,61.0,7.3,1,0,0,0,0,0,0,0,Adventure,2002,0,0
6497,6497,prinny-2-dawn-of-operation-panties-dood,68.0,7.6,0,1,0,0,0,0,0,0,Adventure,2010,0,0
6498,6498,prinny-can-i-really-be-the-hero?,72.0,8,0,1,0,0,0,0,0,0,Adventure,2008,0,0
6500,6500,prison-architect,80.0,6.9,1,0,0,0,1,0,1,1,Indie,2015,1,1
6501,6501,prison-break-the-conspiracy,47.0,6,1,0,0,1,0,0,1,0,Adventure,2010,0,1
6502,6502,prisoner-of-war,64.0,7.8,1,0,1,0,0,1,0,0,Adventure,2002,0,1
6504,6504,pro-cycling-manager-2017,71.0,6.4,1,0,0,0,0,0,0,0,Simulator,2017,1,1
6507,6507,pro-cycling-manager-season-2013-le-tour-de-france-100th-edition,65.0,7.5,1,0,0,0,0,0,0,0,Simulator,2013,0,0
6510,6510,pro-evolution-soccer-2008,83.0,8.1,1,0,1,1,0,0,1,0,Sport,2007,1,1
6511,6511,pro-evolution-soccer-2009,84.0,7.8,1,0,1,1,0,0,1,0,Sport,2008,1,1
6512,6512,pro-evolution-soccer-2010,82.0,8.1,1,0,1,1,0,0,1,0,Sport,2009,1,1
6513,6513,pro-evolution-soccer-2011,79.0,6,1,0,1,1,0,0,1,0,Sport,2010,1,1
6515,6515,pro-evolution-soccer-2012,80.0,6.7,1,0,1,1,0,0,1,0,Sport,2011,1,1
6517,6517,pro-evolution-soccer-2013,82.0,6.9,1,0,1,1,0,0,1,0,Sport,2012,1,1
6518,6518,pro-evolution-soccer-2014,80.0,4.2,1,0,1,1,0,0,1,0,Sport,2013,1,1
6519,6519,pro-evolution-soccer-2015,82.0,7.1,1,0,0,1,1,0,1,1,Sport,2014,1,1
6520,6520,pro-evolution-soccer-2016,87.0,7.2,1,0,0,1,1,0,1,1,Simulator,2015,1,1
6521,6521,pro-evolution-soccer-2017,87.0,5.9,1,0,0,1,1,0,1,1,Simulator,2016,1,1
6522,6522,pro-evolution-soccer-2018,83.0,7.2,1,0,0,1,1,0,1,1,Sport,2017,1,1
6523,6523,pro-evolution-soccer-2019,82.0,6.5,1,0,0,0,1,0,0,1,Sport,2018,1,1
6532,6532,project-cars,83.0,7.1,1,0,0,0,1,0,0,1,Racing,2015,1,1
6533,6533,project-cars-2,84.0,5.7,1,0,0,0,1,0,0,1,Racing,2017,1,1
6534,6534,project-eden,72.0,7.8,1,0,1,0,0,0,0,0,Adventure,2001,1,1
6535,6535,project-gotham-racing,85.0,8.2,0,0,0,0,0,1,0,0,Racing,2001,1,1
6536,6536,project-gotham-racing-2,90.0,8.7,0,0,0,0,0,1,0,0,Racing,2003,1,1
6537,6537,project-gotham-racing-3,88.0,7.9,0,0,0,0,0,0,1,0,Racing,2005,1,1
6538,6538,project-gotham-racing-4,85.0,8.5,0,0,0,0,0,0,1,0,Racing,2007,1,1
6539,6539,project-highrise,73.0,7.1,1,0,0,0,1,0,0,1,Indie,2016,0,1
6542,6542,project-nomads,62.0,7.8,1,0,0,0,0,0,0,0,Shooter,2002,0,1
6543,6543,project-root,45.0,5.6,1,0,0,0,1,0,0,0,Indie,2014,1,1
6544,6544,project-snowblind,79.0,7,1,0,1,0,0,1,0,0,Shooter,2005,1,1
6545,6545,project-spark,73.0,6.9,1,0,0,0,0,0,0,1,Adventure,2014,0,1
6547,6547,project-warlock,78.0,8.7,1,0,0,0,0,0,0,0,Indie,2018,0,1
6554,6554,proteus,80.0,5.6,1,0,0,1,0,0,0,0,Adventure,2013,0,1
6556,6556,prototype,79.0,7.7,1,0,0,1,1,0,1,1,Adventure,2009,0,1
6557,6557,prototype-2,79.0,6.8,1,0,0,1,1,0,1,1,Adventure,2012,0,1
6558,6558,pryzm-chapter-one-the-dark-unicorn,59.0,3.6,0,0,1,0,0,0,0,0,Adventure,2002,0,0
6561,6561,psi-ops-the-mindgate-conspiracy,84.0,8.6,1,0,1,0,0,1,0,0,Shooter,2004,1,1
6562,6562,psychonauts,88.0,8.9,1,0,1,0,1,1,0,0,Adventure,2005,0,1
6563,6563,psychonauts-in-the-rhombus-of-ruin,71.0,6.8,1,0,0,0,1,0,0,0,Adventure,2017,0,1
6564,6564,psycho-pass-mandatory-happiness,72.0,6.7,1,0,0,0,1,0,0,1,Adventure,2015,0,1
6565,6565,psychotoxic,40.0,4.5,1,0,0,0,0,0,0,0,Shooter,2005,1,1
6567,6567,puddle,77.0,5.5,1,0,0,1,1,0,1,0,Indie,2012,0,1
6568,6568,pulse,57.0,5.1,1,0,0,0,0,0,0,0,Adventure,2015,0,1
6569,6569,pulse-racer,24.0,2.2,0,0,0,0,0,1,0,0,Racing,2003,0,1
6570,6570,pump-it-up-exceed,74.0,7.5,0,0,1,0,0,0,0,0,Music,2005,0,0
6571,6571,punch-club,73.0,7,1,0,0,0,0,0,0,1,Fighting,2016,0,1
6573,6573,punch-line,66.0,4.9,1,0,0,0,1,0,0,0,Adventure,2016,0,1
6575,6575,puppeteer,80.0,8.4,0,0,0,1,0,0,0,0,Adventure,2013,0,1
6576,6576,pure,85.0,7.7,1,0,0,1,0,0,1,0,Racing,2008,1,1
6577,6577,pure-chess,61.0,6.9,0,0,0,1,1,0,0,0,Indie,2012,1,1
6578,6578,pure-farming-2018,73.0,7,1,0,0,0,1,0,0,1,Simulator,2018,0,1
6581,6581,pure-pool,75.0,7,1,0,0,0,1,0,0,1,Simulator,2014,1,1
6583,6583,purrfect-date,72.0,5.3,1,0,0,0,0,0,0,0,Adventure,2017,0,1
6584,6584,pursuit-force,75.0,7.8,0,1,0,0,0,0,0,0,Racing,2005,0,1
6585,6585,pursuit-force-extreme-justice,73.0,7.3,0,1,0,0,0,0,0,0,Racing,2007,1,1
6586,6586,push-me-pull-you,75.0,6.6,1,0,0,0,1,0,0,0,Indie,2016,1,0
6591,6591,puyo-pop-fever,76.0,6.8,1,0,1,0,0,0,1,0,Music,2004,0,1
6592,6592,puyo-puyo-champions,74.0,6.5,1,0,0,0,1,0,0,1,Puzzle,2018,1,1
6593,6593,puyo-puyo-tetris,83.0,7.3,1,0,0,1,1,0,0,1,Puzzle,2014,1,1
6594,6594,puzzle-agent,70.0,6.9,1,0,0,1,0,0,0,0,Adventure,2010,0,1
6595,6595,puzzle-agent-2,63.0,6.7,1,1,0,0,0,0,0,0,Adventure,2011,0,1
6596,6596,puzzle-arcade,49.0,7.7,0,0,0,0,0,1,0,0,Puzzle,2009,0,0
6599,6599,puzzlegeddon,74.0,7.3,0,0,0,1,0,0,0,0,Puzzle,2009,0,0
6601,6601,puzzle-kingdoms,64.0,6.3,1,0,0,0,0,0,0,0,Puzzle,2009,1,1
6602,6602,puzzle-pirates,78.0,8.5,1,0,0,0,0,0,0,0,Adventure,2011,1,1
6603,6603,puzzle-quest-2,81.0,8.5,1,0,0,0,0,1,0,0,Puzzle,2010,1,1
6604,6604,puzzle-quest-challenge-of-the-warlords,87.0,8.3,1,0,1,1,0,1,0,0,Adventure,2007,1,1
6605,6605,puzzle-quest-galactrix,76.0,7.6,1,0,0,1,0,1,0,0,Puzzle,2009,1,1
6609,6609,pyre,85.0,7.9,1,0,0,0,1,0,0,0,Adventure,2017,1,1
6615,6615,quadrilateral-cowboy,81.0,7,1,0,0,0,0,0,0,0,Adventure,2016,0,1
6616,6616,quake,94.0,8.8,1,0,0,0,0,0,0,0,Shooter,1996,1,1
6617,6617,quake-4,81.0,7.6,1,0,0,0,0,0,1,0,Shooter,2005,1,1
6618,6618,quake-arena-arcade,69.0,7.1,0,0,0,0,0,0,1,0,Shooter,2011,0,0
6619,6619,quake-iii-arena,93.0,8.3,1,0,0,0,0,0,1,0,Shooter,1999,1,1
6620,6620,quake-iii-revolution,84.0,7.5,0,0,1,0,0,0,0,0,Shooter,2001,0,0
6622,6622,quantum-break,77.0,7.1,1,0,0,0,0,0,0,1,Adventure,2016,0,1
6623,6623,quantum-conundrum,79.0,7.2,1,0,0,1,0,1,0,0,Adventure,2012,0,1
6624,6624,quantum-redshift,70.0,7.4,0,0,0,0,0,1,0,0,Racing,2002,0,1
6625,6625,quantum-theory,43.0,5,0,0,0,1,0,0,1,0,Shooter,2010,1,1
6626,6626,quarantine-circular,73.0,6.8,1,0,0,0,0,0,0,0,Adventure,2018,0,1
6628,6628,quell-memento,82.0,7.6,1,1,0,0,0,0,0,0,Indie,2013,0,1
6629,6629,quest-for-infamy,63.0,7.4,1,0,0,0,0,0,0,0,Adventure,2014,0,1
6632,6632,rabbids-go-home,78.0,8.3,1,0,0,0,0,0,0,0,Adventure,2009,0,1
6639,6639,race-on,73.0,7.5,1,0,0,0,0,0,0,0,Racing,2008,1,1
6640,6640,race-pro,72.0,7.1,0,0,0,0,0,0,1,0,Racing,2009,1,1
6641,6641,race-the-sun,79.0,7.3,1,0,0,1,1,0,0,1,Arcade,2013,0,1
6643,6643,rack-n-ruin,59.0,6.6,0,0,0,0,1,0,0,0,Adventure,2015,0,1
6645,6645,rad,76.0,5.1,1,0,0,0,1,0,0,1,Hack and slash/Beat 'em up,2019,0,1
6648,6648,radiant-silvergun,86.0,8.3,0,0,0,0,0,1,0,0,Shooter,1998,1,1
6649,6649,radiata-stories,74.0,8.6,0,0,1,0,0,0,0,0,Role-playing (RPG),2005,0,1
6650,6650,radiation-island,54.0,6.8,1,0,0,0,0,0,0,0,Adventure,2015,0,1
6652,6652,rad-rodgers,73.0,5.9,1,0,0,0,1,0,0,0,Adventure,2018,1,1
6655,6655,rag-doll-kung-fu,69.0,4.9,1,0,0,0,0,0,0,0,Fighting,2005,1,1
6656,6656,rag-doll-kung-fu-fists-of-plastic,68.0,7.2,0,0,0,1,0,0,0,0,Fighting,2009,0,1
6657,6657,rage,81.0,6.7,1,0,0,1,0,0,1,0,Racing,2011,1,1
6658,6658,rage-2,73.0,5.4,1,0,0,0,1,0,0,1,Adventure,2019,0,1
6662,6662,ragnarok-odyssey,66.0,7.8,0,1,0,0,0,0,0,0,Role-playing (RPG),2012,0,0
6663,6663,ragnarok-odyssey-ace,61.0,6.6,0,0,0,1,0,0,0,0,Adventure,2013,0,0
6664,6664,raiden-fighters-aces,73.0,7.6,0,0,0,0,0,0,1,0,Shooter,2008,0,1
6665,6665,raiden-iii,61.0,7,1,0,1,0,0,0,0,0,Shooter,2005,1,1
6666,6666,raiden-v,75.0,7.8,0,0,0,0,0,0,0,1,Shooter,2016,0,0
6667,6667,raiders-of-the-broken-planet,67.0,5.8,1,0,0,0,1,0,0,1,Adventure,2017,1,1
6668,6668,raid-world-war-ii,46.0,5.6,1,0,0,0,1,0,0,1,Adventure,2017,1,1
6669,6669,railroad-tycoon-3,80.0,7.8,1,0,0,0,0,0,0,0,Simulator,2003,1,1
6670,6670,railroad-tycoon-ii,89.0,8.5,1,1,0,0,0,0,0,0,Simulator,1998,0,1
6673,6673,rail-simulator,72.0,6.9,1,0,0,0,0,0,0,0,Simulator,2007,0,1
6674,6674,railway-empire,77.0,6.8,1,0,0,0,1,0,0,1,Simulator,2018,0,1
6675,6675,railworks-3-train-simulator-2012,67.0,6.8,1,0,0,0,0,0,0,0,Simulator,2011,0,0
6676,6676,rain,72.0,7.8,0,0,0,1,0,0,0,0,Adventure,2013,0,1
6680,6680,rainbow-moon,70.0,6.9,0,0,0,1,0,0,0,0,Role-playing (RPG),2012,0,1
6681,6681,rainbow-skies,64.0,5.5,0,0,0,1,1,0,0,0,Role-playing (RPG),2018,0,1
6683,6683,rainswept,67.0,7.1,1,0,0,0,0,0,0,0,Adventure,2019,0,1
6684,6684,rain-world,66.0,8.3,1,0,0,0,1,0,0,0,Adventure,2017,1,1
6685,6685,rakuen,84.0,8.2,1,0,0,0,0,0,0,0,Adventure,2017,0,1
6686,6686,rallisport-challenge,87.0,7.5,1,0,0,0,0,1,0,0,Racing,2002,1,1
6687,6687,rallisport-challenge-2,87.0,8.3,0,0,0,0,0,1,0,0,Racing,2004,1,1
6691,6691,rally-trophy,82.0,7.4,1,0,0,0,0,0,0,0,Racing,2001,1,1
6692,6692,rambo-the-video-game,34.0,1.7,1,0,0,1,0,0,1,0,Adventure,2014,1,1
6695,6695,randall,38.0,2.2,1,0,0,0,1,0,0,0,Adventure,2017,0,1
6696,6696,rango,68.0,8.1,0,0,0,1,0,0,1,0,Adventure,2011,0,1
6698,6698,rapala-tournament-fishing,41.0,5.3,0,0,0,0,0,0,1,0,Sport,2006,0,1
6699,6699,rare-replay,84.0,8,0,0,0,0,0,0,0,1,Arcade,2015,1,1
6701,6701,ratatouille,,,1,0,1,1,0,0,1,0,Adventure,2007,0,1
6702,6702,ratchet-deadlocked,81.0,8.8,0,0,1,1,0,0,0,0,Adventure,2005,1,1
6703,6703,ravaged,64.0,6,1,0,0,0,0,0,0,0,Shooter,2012,1,1
6706,6706,raven-squad-operation-hidden-dagger,39.0,3.1,1,0,0,0,0,0,1,0,Real Time Strategy (RTS),2009,1,1
6708,6708,raw-danger,63.0,8.8,0,0,1,0,0,0,0,0,Adventure,2006,0,1
6709,6709,raw-data,87.0,6.6,1,1,0,0,0,0,0,0,Hack and slash/Beat 'em up,2016,1,1
6711,6711,ray-gigant,72.0,8,1,1,0,0,0,0,0,0,Adventure,2015,0,1
6712,6712,rayman-2-revolution,90.0,8.5,0,0,1,0,0,0,0,0,Adventure,2001,0,0
6713,6713,rayman-2-the-great-escape,90.0,8.8,1,0,1,0,0,0,0,0,Adventure,1999,0,1
6716,6716,rayman-3-hd,72.0,6.4,0,1,0,0,0,1,0,0,Adventure,2012,0,0
6717,6717,rayman-3-hoodlum-havoc,77.0,8.5,1,0,1,1,0,0,1,0,Platform,2003,1,1
6721,6721,rayman-legends,92.0,8.7,1,0,0,1,1,0,1,1,Adventure,2013,1,1
6723,6723,rayman-origins,92.0,8.5,1,0,0,1,0,0,1,0,Adventure,2011,1,1
6724,6724,rayman-raving-rabbids,76.0,7.8,1,0,1,0,0,0,1,0,Adventure,2006,1,1
6725,6725,rayman-raving-rabbids-2,67.0,8.2,1,0,0,0,0,0,0,0,Music,2007,1,1
6727,6727,raystorm,79.0,7.6,0,1,0,0,0,0,0,0,Shooter,1997,1,1
6730,6730,rc-cars,65.0,6.3,1,0,0,0,0,0,0,0,Racing,2014,1,1
6732,6732,rc-revenge-pro,49.0,7.6,0,0,1,0,0,0,0,0,Racing,2001,0,1
6733,6733,read-only-memories,80.0,4.2,1,0,0,0,1,0,0,0,Adventure,2014,0,1
6734,6734,read-only-memories,80.0,4.2,1,0,0,0,1,0,0,0,Adventure,2014,0,1
6735,6735,ready-2-rumble-boxing-round-2,75.0,7.3,0,0,1,0,0,0,0,0,Fighting,2000,0,1
6737,6737,real-boxing,69.0,6.8,1,1,0,0,0,0,0,0,Fighting,2012,1,1
6738,6738,real-heroes-firefighter,67.0,8.3,1,0,0,0,0,0,0,0,Adventure,2009,0,1
6739,6739,reality-fighters,54.0,3.8,0,1,0,0,0,0,0,0,Fighting,2012,0,0
6740,6740,realms-of-ancient-war,52.0,5.3,0,0,0,0,0,0,1,0,Adventure,2012,0,0
6742,6742,realpolitiks,52.0,6.3,1,0,0,0,0,0,0,0,Indie,2017,0,1
6745,6745,real-steel,40.0,6.6,0,0,0,1,0,0,1,0,Fighting,2011,0,0
6746,6746,real-war,48.0,6.3,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2000,0,1
6749,6749,rebel-cops,69.0,6.7,1,0,0,0,1,0,0,1,Strategy,2019,0,1
6750,6750,rebel-galaxy,75.0,7.5,1,0,0,0,1,0,0,1,Adventure,2015,0,1
6751,6751,rebel-galaxy-outlaw,77.0,5.6,1,0,0,0,1,0,0,0,Adventure,2019,0,1
6754,6754,record-of-agarest-war,71.0,6.2,0,0,0,1,0,0,1,0,Adventure,2007,1,1
6755,6755,record-of-agarest-war-zero,50.0,6.3,1,0,0,1,0,0,1,0,Adventure,2009,0,1
6761,6761,red-dead-redemption,95.0,8.9,0,0,0,1,0,0,1,0,Adventure,2010,1,1
6762,6762,red-dead-redemption-2,97.0,7.7,1,0,0,0,1,0,0,1,Adventure,2018,1,1
6763,6763,red-dead-redemption-liars-and-cheats,80.0,8,0,0,0,1,0,0,1,0,Adventure,2010,1,0
6765,6765,red-dead-revolver,74.0,8.1,0,0,1,0,1,1,0,0,Adventure,2004,1,1
6767,6767,redeemer,64.0,7.3,1,0,0,0,0,0,0,0,Hack and slash/Beat 'em up,2017,1,1
6768,6768,redeemer-enhanced-edition,67.0,7.2,1,0,0,0,1,0,0,1,Adventure,2019,0,1
6769,6769,red-faction,88.0,8,1,0,1,1,1,0,0,0,Shooter,2001,1,1
6770,6770,red-faction-armageddon,75.0,6.7,1,0,0,1,0,0,1,0,Shooter,2011,1,1
6771,6771,red-faction-battlegrounds,52.0,7,1,0,0,1,0,0,1,0,Shooter,2011,0,0
6772,6772,red-faction-guerrilla,85.0,8,1,0,0,1,0,0,1,0,Shooter,2009,1,1
6774,6774,red-faction-guerrilla-re-mars-tered,73.0,4.2,1,0,0,0,1,0,0,1,Shooter,2018,1,1
6775,6775,red-faction-ii,84.0,7.6,1,0,1,0,0,1,0,0,Shooter,2002,0,1
6776,6776,red-goddess-inner-world,53.0,7,0,1,0,0,0,0,0,0,Adventure,2015,0,1
6777,6777,red-ninja-end-of-honor,47.0,5.9,0,0,1,0,0,1,0,0,Adventure,2005,0,1
6778,6778,red-orchestra-2-heroes-of-stalingrad,76.0,7.3,1,0,0,0,0,0,0,0,Shooter,2011,1,1
6779,6779,red-orchestra-ostfront-41-45,81.0,8.6,1,0,0,0,0,0,0,0,Shooter,2006,1,0
6781,6781,redout,81.0,7.5,1,0,0,0,1,0,0,0,Racing,2016,1,1
6782,6782,redshirt,62.0,5.5,1,0,0,0,0,0,0,0,Indie,2013,0,1
6785,6785,redux-dark-matters,61.0,5.5,1,0,0,0,0,0,0,0,Indie,2014,0,1
6786,6786,regalia-of-men-and-monarchs,73.0,7.9,1,0,0,0,0,0,0,0,Indie,2017,0,1
6790,6790,reigns,77.0,7.4,1,0,0,0,0,0,0,0,Adventure,2016,0,1
6791,6791,reigns-her-majesty,81.0,7,1,0,0,0,0,0,0,0,Indie,2017,0,1
6792,6792,rekoil,32.0,2.1,1,1,0,0,0,0,1,0,Shooter,2014,1,0
6793,6793,remember-me,72.0,7.3,1,0,0,1,0,0,1,0,Adventure,2013,0,1
6794,6794,rememoried,65.0,6,1,0,0,0,0,0,0,1,Adventure,2015,0,1
6795,6795,remilore-lost-girl-in-the-lands-of-lore,61.0,5.3,1,0,0,0,1,0,0,1,Hack and slash/Beat 'em up,2019,1,1
6796,6796,remnant-from-the-ashes,81.0,7.3,1,0,0,0,1,0,0,1,Adventure,2019,1,1
6798,6798,remothered-tormented-fathers,77.0,7.8,1,0,0,0,1,0,0,1,Adventure,2018,0,1
6799,6799,renegade-ops,81.0,8.1,1,0,0,1,0,1,0,0,Arcade,2011,1,1
6800,6800,rengoku-the-tower-of-purgatory,43.0,5.9,0,1,0,0,0,0,0,0,Adventure,2005,0,0
6801,6801,renowned-explorers-international-society,72.0,6.4,1,0,0,0,0,0,0,0,Adventure,2015,0,1
6802,6802,republic-the-revolution,62.0,7.7,1,0,0,0,0,0,0,0,Simulator,2003,0,1
6803,6803,republique,72.0,5.6,1,1,0,0,0,0,0,0,Adventure,2015,0,1
6804,6804,republique-episode-1-exordium,77.0,7.5,1,1,0,0,0,0,0,0,Adventure,2015,0,1
